0, 0.4986, 1.642
1, 0.5001, 0.399
2, 0.4955, 0.427
3, 0.4983, 0.413
4, 0.5300, 0.407
5, 0.4969, 0.425
6, 0.5024, 0.421
7, 0.4965, 0.424
8, 0.4893, 0.462
9, 0.5021, 0.410
10, 0.4969, 0.405
11, 0.4996, 0.398
12, 0.5001, 0.398
13, 0.4991, 0.409
14, 0.5034, 0.410
15, 0.4924, 0.404
16, 0.5200, 0.401
17, 0.5164, 0.396
18, 0.4963, 0.399
19, 0.4829, 0.408
20, 0.4871, 0.407
21, 0.4736, 0.396
22, 0.5060, 0.395
23, 0.5096, 0.393
24, 0.5001, 0.392
25, 0.5020, 0.396
26, 0.5068, 0.391
27, 0.5065, 0.399
28, 0.4792, 0.402
29, 0.5060, 0.387
30, 0.4579, 0.390
31, 0.4595, 0.390
32, 0.4593, 0.391
33, 0.4707, 0.390
34, 0.4119, 0.394
35, 0.5412, 0.392
36, 0.4949, 0.392
37, 0.4808, 0.398
38, 0.4539, 0.388
39, 0.4182, 0.394
40, 0.5006, 0.390
41, 0.3400, 0.390
42, 0.2650, 0.388
43, 0.2876, 0.399
44, 0.3559, 0.400
45, 0.3009, 0.389
46, 0.4055, 0.394
47, 0.3421, 0.410
48, 0.2864, 0.390
49, 0.5316, 0.393
50, 0.4970, 0.388
51, 0.5089, 0.391
52, 0.4895, 0.389
53, 0.4317, 0.404
54, 0.4249, 0.391
55, 0.4517, 0.397
56, 0.4646, 0.391
57, 0.3549, 0.391
58, 0.4224, 0.389
59, 0.3547, 0.393
60, 0.4455, 0.399
61, 0.3291, 0.390
62, 0.3945, 0.386
63, 0.3111, 0.400
64, 0.3673, 0.396
65, 0.3290, 0.397
66, 0.3990, 0.390
67, 0.2714, 0.397
68, 0.2937, 0.396
69, 0.3431, 0.395
70, 0.3039, 0.390
71, 0.3198, 0.398
72, 0.3272, 0.401
73, 0.4127, 0.391
74, 0.3420, 0.388
75, 0.2483, 0.391
76, 0.3629, 0.391
77, 0.2954, 0.391
78, 0.3062, 0.388
79, 0.3175, 0.391
80, 0.2774, 0.391
81, 0.3305, 0.391
82, 0.2915, 0.388
83, 0.2398, 0.387
84, 0.3010, 0.390
85, 0.2945, 0.389
86, 0.3305, 0.401
87, 0.3117, 0.388
88, 0.4684, 0.398
89, 0.3644, 0.391
90, 0.3512, 0.390
91, 0.2629, 0.389
92, 0.3065, 0.390
93, 0.2554, 0.390
94, 0.3557, 0.401
95, 0.2659, 0.400
96, 0.2611, 0.387
97, 0.3326, 0.401
98, 0.2993, 0.388
99, 0.2522, 0.389
100, 0.2759, 0.388
101, 0.3969, 0.388
102, 0.3057, 0.388
103, 0.3132, 0.392
104, 0.3846, 0.391
105, 0.2325, 0.389
106, 0.3081, 0.390
107, 0.4022, 0.390
108, 0.4282, 0.389
109, 0.3013, 0.390
110, 0.4129, 0.386
111, 0.2177, 0.392
112, 0.3070, 0.390
113, 0.3469, 0.391
114, 0.2953, 0.388
115, 0.2931, 0.400
116, 0.3283, 0.391
117, 0.2780, 0.394
118, 0.3308, 0.400
119, 0.4400, 0.387
120, 0.3111, 0.392
121, 0.1903, 0.392
122, 0.1725, 0.405
123, 0.2951, 0.388
124, 0.2116, 0.390
125, 0.2540, 0.388
126, 0.2902, 0.398
127, 0.3325, 0.416
128, 0.3011, 0.396
129, 0.2763, 0.393
130, 0.4091, 0.390
131, 0.2606, 0.390
132, 0.3271, 0.392
133, 0.2307, 0.391
134, 0.2569, 0.392
135, 0.2546, 0.392
136, 0.3558, 0.394
137, 0.3164, 0.395
138, 0.2412, 0.392
139, 0.2811, 0.392
140, 0.2217, 0.391
141, 0.1188, 0.393
142, 0.2402, 0.399
143, 0.2314, 0.397
144, 0.3737, 0.395
145, 0.3754, 0.393
146, 0.2304, 0.391
147, 0.3208, 0.392
148, 0.3496, 0.393
149, 0.3114, 0.392
150, 0.2610, 0.392
151, 0.2375, 0.392
152, 0.2784, 0.394
153, 0.3146, 0.395
154, 0.3563, 0.392
155, 0.4263, 0.392
156, 0.3227, 0.391
157, 0.3435, 0.391
158, 0.2346, 0.394
159, 0.2952, 0.397
160, 0.3261, 0.398
161, 0.2730, 0.394
162, 0.3017, 0.392
163, 0.3945, 0.393
164, 0.3024, 0.393
165, 0.3578, 0.391
166, 0.3452, 0.391
167, 0.2792, 0.391
168, 0.3043, 0.393
169, 0.2864, 0.394
170, 0.3174, 0.392
171, 0.3785, 0.394
172, 0.5137, 0.391
173, 0.2268, 0.391
